Now starting Left hand comparisons:
014_4.bmp <-> 014_5.bmp similarity score:0.19976218787158145
014_4.bmp <-> 014_1.bmp similarity score:0.22235434007134364
014_4.bmp <-> 014_2.bmp similarity score:0.22235434007134364
014_4.bmp <-> 014_3.bmp similarity score:0.1724137931034483
014_5.bmp <-> 014_1.bmp similarity score:0.1938168846611177
014_5.bmp <-> 014_2.bmp similarity score:0.11058263971462545
014_5.bmp <-> 014_3.bmp similarity score:0.25326991676575505
014_1.bmp <-> 014_2.bmp similarity score:0.18668252080856124
014_1.bmp <-> 014_3.bmp similarity score:0.14863258026159334
014_2.bmp <-> 014_3.bmp similarity score:0.09274673008323424
051_6.bmp <-> 051_4.bmp similarity score:0.2497027348394768
051_6.bmp <-> 051_5.bmp similarity score:0.26040428061831156
051_6.bmp <-> 051_1.bmp similarity score:0.24851367419738407
051_6.bmp <-> 051_2.bmp similarity score:0.23067776456599287
051_6.bmp <-> 051_3.bmp similarity score:0.19500594530321047
051_4.bmp <-> 051_5.bmp similarity score:0.31391200951248516
051_4.bmp <-> 051_1.bmp similarity score:0.18430439952437574
051_4.bmp <-> 051_2.bmp similarity score:0.26040428061831156
051_4.bmp <-> 051_3.bmp similarity score:0.11533888228299644
051_5.bmp <-> 051_1.bmp similarity score:0.19500594530321047
051_5.bmp <-> 051_2.bmp similarity score:0.1938168846611177
051_5.bmp <-> 051_3.bmp similarity score:0.14744351961950058
051_1.bmp <-> 051_2.bmp similarity score:0.2794292508917955
051_1.bmp <-> 051_3.bmp similarity score:0.17954815695600476
051_2.bmp <-> 051_3.bmp similarity score:0.13436385255648037
217_1.bmp <-> 217_3.bmp similarity score:0.11058263971462545
217_1.bmp <-> 217_2.bmp similarity score:0.13317479191438764
217_1.bmp <-> 217_6.bmp similarity score:0.12009512485136742
217_1.bmp <-> 217_5.bmp similarity score:0.1985731272294887
217_1.bmp <-> 217_4.bmp similarity score:0.1938168846611177
217_3.bmp <-> 217_2.bmp similarity score:0.30677764565992865
217_3.bmp <-> 217_6.bmp similarity score:0.33531510107015455
217_3.bmp <-> 217_5.bmp similarity score:0.2734839476813318
217_3.bmp <-> 217_4.bmp similarity score:0.24613555291319858
217_2.bmp <-> 217_6.bmp similarity score:0.3816884661117717
217_2.bmp <-> 217_5.bmp similarity score:0.3055885850178359
217_2.bmp <-> 217_4.bmp similarity score:0.2544589774078478
217_6.bmp <-> 217_5.bmp similarity score:0.2734839476813318
217_6.bmp <-> 217_4.bmp similarity score:0.22473246135552913
217_5.bmp <-> 217_4.bmp similarity score:0.46730083234244946
091_6.bmp <-> 091_4.bmp similarity score:0.2116527942925089
091_6.bmp <-> 091_5.bmp similarity score:0.2413793103448276
091_6.bmp <-> 091_1.bmp similarity score:0.21284185493460167
091_6.bmp <-> 091_2.bmp similarity score:0.15576694411414982
091_6.bmp <-> 091_3.bmp similarity score:0.1581450653983353
091_4.bmp <-> 091_5.bmp similarity score:0.2259215219976219
091_4.bmp <-> 091_1.bmp similarity score:0.2497027348394768
091_4.bmp <-> 091_2.bmp similarity score:0.23305588585017836
091_4.bmp <-> 091_3.bmp similarity score:0.28180737217598095
091_5.bmp <-> 091_1.bmp similarity score:0.1700356718192628
091_5.bmp <-> 091_2.bmp similarity score:0.1545778834720571
091_5.bmp <-> 091_3.bmp similarity score:0.20689655172413793
091_1.bmp <-> 091_2.bmp similarity score:0.31985731272294887
091_1.bmp <-> 091_3.bmp similarity score:0.17954815695600476
091_2.bmp <-> 091_3.bmp similarity score:0.19500594530321047
193_1.bmp <-> 193_3.bmp similarity score:0.272294887039239
193_1.bmp <-> 193_2.bmp similarity score:0.3412604042806183
193_1.bmp <-> 193_6.bmp similarity score:0.26872770511296074
193_1.bmp <-> 193_5.bmp similarity score:0.23305588585017836
193_1.bmp <-> 193_4.bmp similarity score:0.2116527942925089
193_3.bmp <-> 193_2.bmp similarity score:0.18549346016646848
193_3.bmp <-> 193_6.bmp similarity score:0.18668252080856124
193_3.bmp <-> 193_5.bmp similarity score:0.21759809750297265
193_3.bmp <-> 193_4.bmp similarity score:0.40309155766944116
193_2.bmp <-> 193_6.bmp similarity score:0.3103448275862069
193_2.bmp <-> 193_5.bmp similarity score:0.1985731272294887
193_2.bmp <-> 193_4.bmp similarity score:0.1426872770511296
193_6.bmp <-> 193_5.bmp similarity score:0.30677764565992865
193_6.bmp <-> 193_4.bmp similarity score:0.13317479191438764
193_5.bmp <-> 193_4.bmp similarity score:0.18192627824019025
029_6.bmp <-> 029_4.bmp similarity score:0.31391200951248516
029_6.bmp <-> 029_5.bmp similarity score:0.11296076099881094
029_6.bmp <-> 029_1.bmp similarity score:0.21046373365041618
029_6.bmp <-> 029_2.bmp similarity score:0.2520808561236623
029_6.bmp <-> 029_3.bmp similarity score:0.09750297265160524
029_4.bmp <-> 029_5.bmp similarity score:0.15695600475624258
029_4.bmp <-> 029_1.bmp similarity score:0.13555291319857313
029_4.bmp <-> 029_2.bmp similarity score:0.1605231866825208
029_4.bmp <-> 029_3.bmp similarity score:0.13912009512485138
029_5.bmp <-> 029_1.bmp similarity score:0.2211652794292509
029_5.bmp <-> 029_2.bmp similarity score:0.17954815695600476
029_5.bmp <-> 029_3.bmp similarity score:0.272294887039239
029_1.bmp <-> 029_2.bmp similarity score:0.4304399524375743
029_1.bmp <-> 029_3.bmp similarity score:0.16409036860879905
029_2.bmp <-> 029_3.bmp similarity score:0.12247324613555291
134_6.bmp <-> 134_4.bmp similarity score:0.26872770511296074
134_6.bmp <-> 134_5.bmp similarity score:0.4090368608799049
134_6.bmp <-> 134_1.bmp similarity score:0.19976218787158145
134_6.bmp <-> 134_2.bmp similarity score:0.13555291319857313
134_6.bmp <-> 134_3.bmp similarity score:0.18668252080856124
134_4.bmp <-> 134_5.bmp similarity score:0.24851367419738407
134_4.bmp <-> 134_1.bmp similarity score:0.21046373365041618
134_4.bmp <-> 134_2.bmp similarity score:0.10225921521997622
134_4.bmp <-> 134_3.bmp similarity score:0.187871581450654
134_5.bmp <-> 134_1.bmp similarity score:0.20689655172413793
134_5.bmp <-> 134_2.bmp similarity score:0.1403091557669441
134_5.bmp <-> 134_3.bmp similarity score:0.18668252080856124
134_1.bmp <-> 134_2.bmp similarity score:0.08442330558858502
134_1.bmp <-> 134_3.bmp similarity score:0.11533888228299644
134_2.bmp <-> 134_3.bmp similarity score:0.1070154577883472
036_1.bmp <-> 036_3.bmp similarity score:0.2925089179548157
036_1.bmp <-> 036_2.bmp similarity score:0.28894173602853745
036_1.bmp <-> 036_6.bmp similarity score:0.08561236623067776
036_1.bmp <-> 036_5.bmp similarity score:0.10582639714625446
036_1.bmp <-> 036_4.bmp similarity score:0.3376932223543401
036_3.bmp <-> 036_2.bmp similarity score:0.3210463733650416
036_3.bmp <-> 036_6.bmp similarity score:0.13317479191438764
036_3.bmp <-> 036_5.bmp similarity score:0.178359096313912
036_3.bmp <-> 036_4.bmp similarity score:0.5053507728894173
036_2.bmp <-> 036_6.bmp similarity score:0.1272294887039239
036_2.bmp <-> 036_5.bmp similarity score:0.16765755053507728
036_2.bmp <-> 036_4.bmp similarity score:0.31747919143876335
036_6.bmp <-> 036_5.bmp similarity score:0.1807372175980975
036_6.bmp <-> 036_4.bmp similarity score:0.13555291319857313
036_5.bmp <-> 036_4.bmp similarity score:0.15933412604042807
073_1.bmp <-> 073_3.bmp similarity score:0.11652794292508918
073_1.bmp <-> 073_2.bmp similarity score:0.14744351961950058
073_1.bmp <-> 073_5.bmp similarity score:0.1117717003567182
073_1.bmp <-> 073_4.bmp similarity score:0.13198573127229488
073_3.bmp <-> 073_2.bmp similarity score:0.19143876337693222
073_3.bmp <-> 073_5.bmp similarity score:0.17479191438763378
073_3.bmp <-> 073_4.bmp similarity score:0.1961950059453032
073_2.bmp <-> 073_5.bmp similarity score:0.30083234244946494
073_2.bmp <-> 073_4.bmp similarity score:0.21521997621878716
073_5.bmp <-> 073_4.bmp similarity score:0.20451843043995244
171_4.bmp <-> 171_5.bmp similarity score:0.5124851367419738
171_4.bmp <-> 171_1.bmp similarity score:0.2235434007134364
171_4.bmp <-> 171_2.bmp similarity score:0.14625445897740785
171_4.bmp <-> 171_3.bmp similarity score:0.15695600475624258
171_5.bmp <-> 171_1.bmp similarity score:0.23662306777645659
171_5.bmp <-> 171_2.bmp similarity score:0.15576694411414982
171_5.bmp <-> 171_3.bmp similarity score:0.17122473246135553
171_1.bmp <-> 171_2.bmp similarity score:0.3103448275862069
171_1.bmp <-> 171_3.bmp similarity score:0.29488703923900117
171_2.bmp <-> 171_3.bmp similarity score:0.4244946492271106
110_5.bmp <-> 110_4.bmp similarity score:0.3162901307966706
110_5.bmp <-> 110_1.bmp similarity score:0.13555291319857313
110_5.bmp <-> 110_3.bmp similarity score:0.1070154577883472
110_5.bmp <-> 110_2.bmp similarity score:0.11771700356718193
110_4.bmp <-> 110_1.bmp similarity score:0.14744351961950058
110_4.bmp <-> 110_3.bmp similarity score:0.10939357907253269
110_4.bmp <-> 110_2.bmp similarity score:0.09869203329369798
110_1.bmp <-> 110_3.bmp similarity score:0.26040428061831156
110_1.bmp <-> 110_2.bmp similarity score:0.2568370986920333
110_3.bmp <-> 110_2.bmp similarity score:0.20332936979785968
109_4.bmp <-> 109_5.bmp similarity score:0.187871581450654
109_4.bmp <-> 109_1.bmp similarity score:0.12247324613555291
109_4.bmp <-> 109_2.bmp similarity score:0.13793103448275862
109_4.bmp <-> 109_3.bmp similarity score:0.3388822829964328
109_5.bmp <-> 109_1.bmp similarity score:0.2235434007134364
109_5.bmp <-> 109_2.bmp similarity score:0.2473246135552913
109_5.bmp <-> 109_3.bmp similarity score:0.14744351961950058
109_1.bmp <-> 109_2.bmp similarity score:0.3793103448275862
109_1.bmp <-> 109_3.bmp similarity score:0.12247324613555291
109_2.bmp <-> 109_3.bmp similarity score:0.13555291319857313
075_5.bmp <-> 075_4.bmp similarity score:0.2413793103448276
075_5.bmp <-> 075_1.bmp similarity score:0.3234244946492271
075_5.bmp <-> 075_3.bmp similarity score:0.33531510107015455
075_5.bmp <-> 075_2.bmp similarity score:0.3234244946492271
075_4.bmp <-> 075_1.bmp similarity score:0.37812128418549346
075_4.bmp <-> 075_3.bmp similarity score:0.27110582639714625
075_4.bmp <-> 075_2.bmp similarity score:0.25326991676575505
075_1.bmp <-> 075_3.bmp similarity score:0.3555291319857313
075_1.bmp <-> 075_2.bmp similarity score:0.2734839476813318
075_3.bmp <-> 075_2.bmp similarity score:0.4875148632580262
038_6.bmp <-> 038_5.bmp similarity score:0.12247324613555291
038_6.bmp <-> 038_4.bmp similarity score:0.11533888228299644
038_6.bmp <-> 038_1.bmp similarity score:0.1807372175980975
038_6.bmp <-> 038_3.bmp similarity score:0.13317479191438764
038_6.bmp <-> 038_2.bmp similarity score:0.07966706302021404
038_5.bmp <-> 038_4.bmp similarity score:0.2746730083234245
038_5.bmp <-> 038_1.bmp similarity score:0.15219976218787157
038_5.bmp <-> 038_3.bmp similarity score:0.2497027348394768
038_5.bmp <-> 038_2.bmp similarity score:0.1724137931034483
038_4.bmp <-> 038_1.bmp similarity score:0.17479191438763378
038_4.bmp <-> 038_3.bmp similarity score:0.30202140309155767
038_4.bmp <-> 038_2.bmp similarity score:0.1272294887039239
038_1.bmp <-> 038_3.bmp similarity score:0.19262782401902498
038_1.bmp <-> 038_2.bmp similarity score:0.07966706302021404
038_3.bmp <-> 038_2.bmp similarity score:0.12247324613555291
159_2.bmp <-> 159_3.bmp similarity score:0.1605231866825208
159_2.bmp <-> 159_1.bmp similarity score:0.31272294887039237
159_2.bmp <-> 159_4.bmp similarity score:0.45541022592152197
159_2.bmp <-> 159_5.bmp similarity score:0.3269916765755054
159_3.bmp <-> 159_1.bmp similarity score:0.262782401902497
159_3.bmp <-> 159_4.bmp similarity score:0.187871581450654
159_3.bmp <-> 159_5.bmp similarity score:0.24019024970273484
159_1.bmp <-> 159_4.bmp similarity score:0.27705112960760997
159_1.bmp <-> 159_5.bmp similarity score:0.46730083234244946
159_4.bmp <-> 159_5.bmp similarity score:0.30083234244946494
226_4.bmp <-> 226_5.bmp similarity score:0.05826397146254459
226_4.bmp <-> 226_6.bmp similarity score:0.2390011890606421
226_4.bmp <-> 226_2.bmp similarity score:0.27110582639714625
226_4.bmp <-> 226_3.bmp similarity score:0.5208085612366231
226_4.bmp <-> 226_1.bmp similarity score:0.06658739595719382
226_5.bmp <-> 226_6.bmp similarity score:0.05826397146254459
226_5.bmp <-> 226_2.bmp similarity score:0.06658739595719382
226_5.bmp <-> 226_3.bmp similarity score:0.0558858501783591
226_5.bmp <-> 226_1.bmp similarity score:0.19500594530321047
226_6.bmp <-> 226_2.bmp similarity score:0.14863258026159334
226_6.bmp <-> 226_3.bmp similarity score:0.26516052318668254
226_6.bmp <-> 226_1.bmp similarity score:0.0558858501783591
226_2.bmp <-> 226_3.bmp similarity score:0.26516052318668254
226_2.bmp <-> 226_1.bmp similarity score:0.08799048751486326
226_3.bmp <-> 226_1.bmp similarity score:0.07372175980975029
182_1.bmp <-> 182_2.bmp similarity score:0.5041617122473246
182_1.bmp <-> 182_3.bmp similarity score:0.3460166468489893
182_1.bmp <-> 182_6.bmp similarity score:0.20451843043995244
182_1.bmp <-> 182_4.bmp similarity score:0.267538644470868
182_1.bmp <-> 182_5.bmp similarity score:0.24256837098692033
182_2.bmp <-> 182_3.bmp similarity score:0.262782401902497
182_2.bmp <-> 182_6.bmp similarity score:0.17479191438763378
182_2.bmp <-> 182_4.bmp similarity score:0.2437574316290131
182_2.bmp <-> 182_5.bmp similarity score:0.2211652794292509
182_3.bmp <-> 182_6.bmp similarity score:0.2390011890606421
182_3.bmp <-> 182_4.bmp similarity score:0.26872770511296074
182_3.bmp <-> 182_5.bmp similarity score:0.24851367419738407
182_6.bmp <-> 182_4.bmp similarity score:0.291319857312723
182_6.bmp <-> 182_5.bmp similarity score:0.4637336504161712
182_4.bmp <-> 182_5.bmp similarity score:0.380499405469679
025_3.bmp <-> 025_2.bmp similarity score:0.21521997621878716
025_3.bmp <-> 025_1.bmp similarity score:0.2390011890606421
025_3.bmp <-> 025_5.bmp similarity score:0.34244946492271106
025_3.bmp <-> 025_4.bmp similarity score:0.32936979785969084
025_3.bmp <-> 025_6.bmp similarity score:0.36028537455410226
025_2.bmp <-> 025_1.bmp similarity score:0.31985731272294887
025_2.bmp <-> 025_5.bmp similarity score:0.1450653983353151
025_2.bmp <-> 025_4.bmp similarity score:0.15338882282996433
025_2.bmp <-> 025_6.bmp similarity score:0.15576694411414982
025_1.bmp <-> 025_5.bmp similarity score:0.20095124851367419
025_1.bmp <-> 025_4.bmp similarity score:0.20214030915576695
025_1.bmp <-> 025_6.bmp similarity score:0.21046373365041618
025_5.bmp <-> 025_4.bmp similarity score:0.4340071343638526
025_5.bmp <-> 025_6.bmp similarity score:0.33531510107015455
025_4.bmp <-> 025_6.bmp similarity score:0.32936979785969084
060_3.bmp <-> 060_2.bmp similarity score:0.3281807372175981
060_3.bmp <-> 060_1.bmp similarity score:0.1724137931034483
060_3.bmp <-> 060_5.bmp similarity score:0.20927467300832342
060_3.bmp <-> 060_4.bmp similarity score:0.23781212841854935
060_3.bmp <-> 060_6.bmp similarity score:0.19143876337693222
060_2.bmp <-> 060_1.bmp similarity score:0.17360285374554102
060_2.bmp <-> 060_5.bmp similarity score:0.18549346016646848
060_2.bmp <-> 060_4.bmp similarity score:0.24851367419738407
060_2.bmp <-> 060_6.bmp similarity score:0.17122473246135553
060_1.bmp <-> 060_5.bmp similarity score:0.21284185493460167
060_1.bmp <-> 060_4.bmp similarity score:0.23543400713436385
060_1.bmp <-> 060_6.bmp similarity score:0.2211652794292509
060_5.bmp <-> 060_4.bmp similarity score:0.2520808561236623
060_5.bmp <-> 060_6.bmp similarity score:0.3234244946492271
060_4.bmp <-> 060_6.bmp similarity score:0.2057074910820452
162_4.bmp <-> 162_5.bmp similarity score:0.21878715814506539
162_4.bmp <-> 162_2.bmp similarity score:0.08799048751486326
162_4.bmp <-> 162_3.bmp similarity score:0.14744351961950058
162_4.bmp <-> 162_1.bmp similarity score:0.15219976218787157
162_5.bmp <-> 162_2.bmp similarity score:0.10463733650416171
162_5.bmp <-> 162_3.bmp similarity score:0.12247324613555291
162_5.bmp <-> 162_1.bmp similarity score:0.1367419738406659
162_2.bmp <-> 162_3.bmp similarity score:0.18430439952437574
162_2.bmp <-> 162_1.bmp similarity score:0.18549346016646848
162_3.bmp <-> 162_1.bmp similarity score:0.2746730083234245
127_4.bmp <-> 127_5.bmp similarity score:0.2211652794292509
127_4.bmp <-> 127_6.bmp similarity score:0.20332936979785968
127_4.bmp <-> 127_2.bmp similarity score:0.291319857312723
127_4.bmp <-> 127_3.bmp similarity score:0.33650416171224734
127_4.bmp <-> 127_1.bmp similarity score:0.21046373365041618
127_5.bmp <-> 127_6.bmp similarity score:0.4637336504161712
127_5.bmp <-> 127_2.bmp similarity score:0.1724137931034483
127_5.bmp <-> 127_3.bmp similarity score:0.1581450653983353
127_5.bmp <-> 127_1.bmp similarity score:0.13555291319857313
127_6.bmp <-> 127_2.bmp similarity score:0.12960760998810938
127_6.bmp <-> 127_3.bmp similarity score:0.15219976218787157
127_6.bmp <-> 127_1.bmp similarity score:0.12009512485136742
127_2.bmp <-> 127_3.bmp similarity score:0.3341260404280618
127_2.bmp <-> 127_1.bmp similarity score:0.3341260404280618
127_3.bmp <-> 127_1.bmp similarity score:0.272294887039239
202_5.bmp <-> 202_4.bmp similarity score:0.2925089179548157
202_5.bmp <-> 202_6.bmp similarity score:0.3032104637336504
202_5.bmp <-> 202_3.bmp similarity score:0.13436385255648037
202_5.bmp <-> 202_2.bmp similarity score:0.08323424494649227
202_5.bmp <-> 202_1.bmp similarity score:0.1426872770511296
202_4.bmp <-> 202_6.bmp similarity score:0.20332936979785968
202_4.bmp <-> 202_3.bmp similarity score:0.1807372175980975
202_4.bmp <-> 202_2.bmp similarity score:0.09631391200951249
202_4.bmp <-> 202_1.bmp similarity score:0.16409036860879905
202_6.bmp <-> 202_3.bmp similarity score:0.10820451843043995
202_6.bmp <-> 202_2.bmp similarity score:0.10225921521997622
202_6.bmp <-> 202_1.bmp similarity score:0.2235434007134364
202_3.bmp <-> 202_2.bmp similarity score:0.06064209274673008
202_3.bmp <-> 202_1.bmp similarity score:0.09631391200951249
202_2.bmp <-> 202_1.bmp similarity score:0.2235434007134364
224_6.bmp <-> 224_5.bmp similarity score:0.3091557669441142
224_6.bmp <-> 224_4.bmp similarity score:0.21997621878715815
224_6.bmp <-> 224_1.bmp similarity score:0.19500594530321047
224_6.bmp <-> 224_3.bmp similarity score:0.07847800237812129
224_6.bmp <-> 224_2.bmp similarity score:0.15576694411414982
224_5.bmp <-> 224_4.bmp similarity score:0.19143876337693222
224_5.bmp <-> 224_1.bmp similarity score:0.24256837098692033
224_5.bmp <-> 224_3.bmp similarity score:0.06896551724137931
224_5.bmp <-> 224_2.bmp similarity score:0.16884661117717004
224_4.bmp <-> 224_1.bmp similarity score:0.12366230677764566
224_4.bmp <-> 224_3.bmp similarity score:0.11296076099881094
224_4.bmp <-> 224_2.bmp similarity score:0.12128418549346016
224_1.bmp <-> 224_3.bmp similarity score:0.030915576694411414
224_1.bmp <-> 224_2.bmp similarity score:0.23305588585017836
224_3.bmp <-> 224_2.bmp similarity score:0.04637336504161712
138_3.bmp <-> 138_2.bmp similarity score:0.20332936979785968
138_3.bmp <-> 138_1.bmp similarity score:0.14744351961950058
138_3.bmp <-> 138_5.bmp similarity score:0.3032104637336504
138_3.bmp <-> 138_4.bmp similarity score:0.2437574316290131
138_2.bmp <-> 138_1.bmp similarity score:0.29964328180737215
138_2.bmp <-> 138_5.bmp similarity score:0.17360285374554102
138_2.bmp <-> 138_4.bmp similarity score:0.30439952437574314
138_1.bmp <-> 138_5.bmp similarity score:0.14625445897740785
138_1.bmp <-> 138_4.bmp similarity score:0.17954815695600476
138_5.bmp <-> 138_4.bmp similarity score:0.26634958382877527
180_3.bmp <-> 180_2.bmp similarity score:0.3055885850178359
180_3.bmp <-> 180_1.bmp similarity score:0.12128418549346016
180_3.bmp <-> 180_5.bmp similarity score:0.2211652794292509
180_3.bmp <-> 180_4.bmp similarity score:0.3032104637336504
180_3.bmp <-> 180_6.bmp similarity score:0.291319857312723
180_2.bmp <-> 180_1.bmp similarity score:0.1070154577883472
180_2.bmp <-> 180_5.bmp similarity score:0.2413793103448276
180_2.bmp <-> 180_4.bmp similarity score:0.41973840665873957
180_2.bmp <-> 180_6.bmp similarity score:0.3269916765755054
180_1.bmp <-> 180_5.bmp similarity score:0.16409036860879905
180_1.bmp <-> 180_4.bmp similarity score:0.11058263971462545
180_1.bmp <-> 180_6.bmp similarity score:0.12841854934601665
180_5.bmp <-> 180_4.bmp similarity score:0.27110582639714625
180_5.bmp <-> 180_6.bmp similarity score:0.3091557669441142
180_4.bmp <-> 180_6.bmp similarity score:0.4470868014268728
082_4.bmp <-> 082_5.bmp similarity score:0.375743162901308
082_4.bmp <-> 082_2.bmp similarity score:0.24851367419738407
082_4.bmp <-> 082_3.bmp similarity score:0.3686087990487515
082_4.bmp <-> 082_1.bmp similarity score:0.29369797859690844
082_5.bmp <-> 082_2.bmp similarity score:0.2342449464922711
082_5.bmp <-> 082_3.bmp similarity score:0.32461355529131986
082_5.bmp <-> 082_1.bmp similarity score:0.2342449464922711
082_2.bmp <-> 082_3.bmp similarity score:0.28180737217598095
082_2.bmp <-> 082_1.bmp similarity score:0.2294887039239001
082_3.bmp <-> 082_1.bmp similarity score:0.3341260404280618
146_5.bmp <-> 146_4.bmp similarity score:0.21878715814506539
146_5.bmp <-> 146_3.bmp similarity score:0.20451843043995244
146_5.bmp <-> 146_2.bmp similarity score:0.34720570749108204
146_5.bmp <-> 146_1.bmp similarity score:0.30202140309155767
146_4.bmp <-> 146_3.bmp similarity score:0.2473246135552913
146_4.bmp <-> 146_2.bmp similarity score:0.2497027348394768
146_4.bmp <-> 146_1.bmp similarity score:0.2746730083234245
146_3.bmp <-> 146_2.bmp similarity score:0.2556480380499406
146_3.bmp <-> 146_1.bmp similarity score:0.26634958382877527
146_2.bmp <-> 146_1.bmp similarity score:0.38406658739595717
062_1.bmp <-> 062_2.bmp similarity score:0.291319857312723
062_1.bmp <-> 062_3.bmp similarity score:0.2497027348394768
062_1.bmp <-> 062_4.bmp similarity score:0.19262782401902498
062_1.bmp <-> 062_5.bmp similarity score:0.2877526753864447
062_2.bmp <-> 062_3.bmp similarity score:0.2413793103448276
062_2.bmp <-> 062_4.bmp similarity score:0.1961950059453032
062_2.bmp <-> 062_5.bmp similarity score:0.26634958382877527
062_3.bmp <-> 062_4.bmp similarity score:0.19738406658739596
062_3.bmp <-> 062_5.bmp similarity score:0.36028537455410226
062_4.bmp <-> 062_5.bmp similarity score:0.17954815695600476
103_5.bmp <-> 103_4.bmp similarity score:0.3210463733650416
103_5.bmp <-> 103_3.bmp similarity score:0.10344827586206896
103_5.bmp <-> 103_2.bmp similarity score:0.2877526753864447
103_5.bmp <-> 103_1.bmp similarity score:0.20689655172413793
103_4.bmp <-> 103_3.bmp similarity score:0.0713436385255648
103_4.bmp <-> 103_2.bmp similarity score:0.24494649227110582
103_4.bmp <-> 103_1.bmp similarity score:0.20451843043995244
103_3.bmp <-> 103_2.bmp similarity score:0.08680142687277051
103_3.bmp <-> 103_1.bmp similarity score:0.1426872770511296
103_2.bmp <-> 103_1.bmp similarity score:0.16765755053507728
027_1.bmp <-> 027_2.bmp similarity score:0.21284185493460167
027_1.bmp <-> 027_3.bmp similarity score:0.26397146254458975
027_1.bmp <-> 027_6.bmp similarity score:0.2734839476813318
027_1.bmp <-> 027_4.bmp similarity score:0.19143876337693222
027_1.bmp <-> 027_5.bmp similarity score:0.20095124851367419
027_2.bmp <-> 027_3.bmp similarity score:0.3448275862068966
027_2.bmp <-> 027_6.bmp similarity score:0.17122473246135553
027_2.bmp <-> 027_4.bmp similarity score:0.23305588585017836
027_2.bmp <-> 027_5.bmp similarity score:0.1367419738406659
027_3.bmp <-> 027_6.bmp similarity score:0.20451843043995244
027_3.bmp <-> 027_4.bmp similarity score:0.1961950059453032
027_3.bmp <-> 027_5.bmp similarity score:0.13198573127229488
027_6.bmp <-> 027_4.bmp similarity score:0.16884661117717004
027_6.bmp <-> 027_5.bmp similarity score:0.22473246135552913
027_4.bmp <-> 027_5.bmp similarity score:0.11652794292508918
125_6.bmp <-> 125_5.bmp similarity score:0.13079667063020214
125_6.bmp <-> 125_4.bmp similarity score:0.291319857312723
125_6.bmp <-> 125_1.bmp similarity score:0.11296076099881094
125_6.bmp <-> 125_3.bmp similarity score:0.14625445897740785
125_6.bmp <-> 125_2.bmp similarity score:0.1426872770511296
125_5.bmp <-> 125_4.bmp similarity score:0.187871581450654
125_5.bmp <-> 125_1.bmp similarity score:0.31747919143876335
125_5.bmp <-> 125_3.bmp similarity score:0.3697978596908442
125_5.bmp <-> 125_2.bmp similarity score:0.3234244946492271
125_4.bmp <-> 125_1.bmp similarity score:0.1581450653983353
125_4.bmp <-> 125_3.bmp similarity score:0.21878715814506539
125_4.bmp <-> 125_2.bmp similarity score:0.21759809750297265
125_1.bmp <-> 125_3.bmp similarity score:0.267538644470868
125_1.bmp <-> 125_2.bmp similarity score:0.29964328180737215
125_3.bmp <-> 125_2.bmp similarity score:0.28299643281807374
001_2.bmp <-> 001_3.bmp similarity score:0.27110582639714625
001_2.bmp <-> 001_1.bmp similarity score:0.25802615933412604
001_2.bmp <-> 001_4.bmp similarity score:0.34244946492271106
001_2.bmp <-> 001_5.bmp similarity score:0.11771700356718193
001_3.bmp <-> 001_1.bmp similarity score:0.30083234244946494
001_3.bmp <-> 001_4.bmp similarity score:0.28299643281807374
001_3.bmp <-> 001_5.bmp similarity score:0.09750297265160524
001_1.bmp <-> 001_4.bmp similarity score:0.2794292508917955
001_1.bmp <-> 001_5.bmp similarity score:0.07491082045184304
001_4.bmp <-> 001_5.bmp similarity score:0.1117717003567182
160_6.bmp <-> 160_5.bmp similarity score:0.2390011890606421
160_6.bmp <-> 160_4.bmp similarity score:0.28894173602853745
160_6.bmp <-> 160_1.bmp similarity score:0.2211652794292509
160_6.bmp <-> 160_3.bmp similarity score:0.2235434007134364
160_6.bmp <-> 160_2.bmp similarity score:0.1759809750297265
160_5.bmp <-> 160_4.bmp similarity score:0.24613555291319858
160_5.bmp <-> 160_1.bmp similarity score:0.2080856123662307
160_5.bmp <-> 160_3.bmp similarity score:0.16646848989298454
160_5.bmp <-> 160_2.bmp similarity score:0.16884661117717004
160_4.bmp <-> 160_1.bmp similarity score:0.19738406658739596
160_4.bmp <-> 160_3.bmp similarity score:0.21759809750297265
160_4.bmp <-> 160_2.bmp similarity score:0.1902497027348395
160_1.bmp <-> 160_3.bmp similarity score:0.1403091557669441
160_1.bmp <-> 160_2.bmp similarity score:0.12247324613555291
160_3.bmp <-> 160_2.bmp similarity score:0.3912009512485137
044_2.bmp <-> 044_3.bmp similarity score:0.25802615933412604
044_2.bmp <-> 044_1.bmp similarity score:0.1367419738406659
044_2.bmp <-> 044_4.bmp similarity score:0.2164090368608799
044_2.bmp <-> 044_5.bmp similarity score:0.1985731272294887
044_2.bmp <-> 044_6.bmp similarity score:0.2699167657550535
044_3.bmp <-> 044_1.bmp similarity score:0.16646848989298454
044_3.bmp <-> 044_4.bmp similarity score:0.4054696789536266
044_3.bmp <-> 044_5.bmp similarity score:0.21046373365041618
044_3.bmp <-> 044_6.bmp similarity score:0.29964328180737215
044_1.bmp <-> 044_4.bmp similarity score:0.1581450653983353
044_1.bmp <-> 044_5.bmp similarity score:0.23662306777645659
044_1.bmp <-> 044_6.bmp similarity score:0.178359096313912
